Timestamp,Agent,Action,Current Price
2024-11-30 20:18:32,Buyer_5,bid,24
2024-11-30 20:18:32,Buyer_6,bid,24
2024-11-30 20:18:33,Buyer_7,bid,24
2024-11-30 20:18:33,Buyer_8,bid,24
2024-11-30 20:18:34,Buyer_9,pass,24
2024-11-30 20:18:34,Auctioneer,"The current bid is $25 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $25?",25
2024-11-30 20:18:34,Buyer_0,pass,25
2024-11-30 20:18:34,Buyer_1,bid,25
2024-11-30 20:18:35,Buyer_2,bid,25
2024-11-30 20:18:35,Buyer_3,bid,25
2024-11-30 20:18:35,Buyer_4,bid,25
2024-11-30 20:18:36,Buyer_5,bid,25
2024-11-30 20:18:36,Buyer_6,bid,25
2024-11-30 20:18:36,Buyer_7,bid,25
2024-11-30 20:18:37,Buyer_8,bid,25
2024-11-30 20:18:37,Buyer_9,pass,25
2024-11-30 20:18:37,Auctioneer,"The current bid is $26 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $26?",26
2024-11-30 20:18:37,Buyer_0,pass,26
2024-11-30 20:18:38,Buyer_1,bid,26
2024-11-30 20:18:38,Buyer_2,bid,26
2024-11-30 20:18:38,Buyer_3,bid,26
2024-11-30 20:18:39,Buyer_4,bid,26
2024-11-30 20:18:39,Buyer_5,bid,26
2024-11-30 20:18:39,Buyer_6,bid,26
2024-11-30 20:18:40,Buyer_7,bid,26
2024-11-30 20:18:40,Buyer_8,bid,26
2024-11-30 20:18:41,Buyer_9,pass,26
2024-11-30 20:18:41,Auctioneer,"The current bid is $27 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $27?",27
2024-11-30 20:18:41,Buyer_0,pass,27
2024-11-30 20:18:42,Buyer_1,bid,27
2024-11-30 20:18:42,Buyer_2,bid,27
2024-11-30 20:18:42,Buyer_3,bid,27
2024-11-30 20:18:43,Buyer_4,bid,27
2024-11-30 20:18:43,Buyer_5,bid,27
2024-11-30 20:18:43,Buyer_6,bid,27
2024-11-30 20:18:44,Buyer_7,bid,27
2024-11-30 20:19:01,Buyer_8,bid,27
2024-11-30 20:19:01,Buyer_9,pass,27
2024-11-30 20:19:01,Auctioneer,"The current bid is $28 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $28?",28
2024-11-30 20:19:01,Buyer_0,pass,28
2024-11-30 20:19:02,Buyer_1,bid,28
2024-11-30 20:19:02,Buyer_2,bid,28
2024-11-30 20:19:02,Buyer_3,bid,28
2024-11-30 20:19:03,Buyer_4,bid,28
2024-11-30 20:19:03,Buyer_5,bid,28
2024-11-30 20:19:03,Buyer_6,bid,28
2024-11-30 20:19:04,Buyer_7,bid,28
2024-11-30 20:19:05,Buyer_8,bid,28
2024-11-30 20:19:05,Buyer_9,pass,28
2024-11-30 20:19:05,Auctioneer,"The current bid is $29 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $29?",29
2024-11-30 20:19:05,Buyer_0,pass,29
2024-11-30 20:19:06,Buyer_1,bid,29
2024-11-30 20:19:08,Buyer_2,bid,29
2024-11-30 20:19:08,Buyer_3,bid,29
2024-11-30 20:19:09,Buyer_4,bid,29
2024-11-30 20:19:09,Buyer_5,bid,29
2024-11-30 20:19:09,Buyer_6,bid,29
2024-11-30 20:19:11,Buyer_7,bid,29
2024-11-30 20:19:11,Buyer_8,bid,29
2024-11-30 20:19:11,Buyer_9,pass,29
2024-11-30 20:19:11,Auctioneer,"The current bid is $30 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $30?",30
2024-11-30 20:19:12,Buyer_0,pass,30
2024-11-30 20:19:12,Buyer_1,bid,30
2024-11-30 20:19:12,Buyer_2,bid,30
2024-11-30 20:19:12,Buyer_3,bid,30
2024-11-30 20:19:13,Buyer_4,bid,30
2024-11-30 20:19:13,Buyer_5,bid,30
2024-11-30 20:19:13,Buyer_6,bid,30
2024-11-30 20:19:14,Buyer_7,bid,30
2024-11-30 20:19:14,Buyer_8,bid,30
2024-11-30 20:19:14,Buyer_9,pass,30
2024-11-30 20:19:14,Auctioneer,"The current bid is $31 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $31?",31
2024-11-30 20:19:15,Buyer_0,pass,31
2024-11-30 20:19:15,Buyer_1,bid,31
2024-11-30 20:19:15,Buyer_2,bid,31
2024-11-30 20:19:16,Buyer_3,bid,31
2024-11-30 20:19:16,Buyer_4,bid,31
2024-11-30 20:19:16,Buyer_5,bid,31
2024-11-30 20:19:17,Buyer_6,bid,31
2024-11-30 20:19:17,Buyer_7,bid,31
2024-11-30 20:19:17,Buyer_8,bid,31
2024-11-30 20:19:18,Buyer_9,pass,31
2024-11-30 20:19:18,Auctioneer,"The current bid is $32 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $32?",32
2024-11-30 20:19:18,Buyer_0,pass,32
2024-11-30 20:19:18,Buyer_1,pass,32
2024-11-30 20:19:18,Buyer_2,bid,32
2024-11-30 20:19:19,Buyer_3,bid,32
2024-11-30 20:19:19,Buyer_4,bid,32
2024-11-30 20:19:19,Buyer_5,bid,32
2024-11-30 20:19:20,Buyer_6,bid,32
2024-11-30 20:19:21,Buyer_7,bid,32
2024-11-30 20:19:21,Buyer_8,bid,32
2024-11-30 20:19:22,Buyer_9,pass,32
2024-11-30 20:19:22,Auctioneer,"The current bid is $33 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $33?",33
2024-11-30 20:19:22,Buyer_0,pass,33
2024-11-30 20:19:22,Buyer_1,pass,33
2024-11-30 20:19:23,Buyer_2,bid,33
2024-11-30 20:19:24,Buyer_3,bid,33
2024-11-30 20:19:24,Buyer_4,bid,33
2024-11-30 20:19:24,Buyer_5,bid,33
2024-11-30 20:19:25,Buyer_6,bid,33
2024-11-30 20:19:25,Buyer_7,bid,33
2024-11-30 20:19:25,Buyer_8,bid,33
2024-11-30 20:19:26,Buyer_9,pass,33
2024-11-30 20:19:26,Auctioneer,"The current bid is $34 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $34?",34
2024-11-30 20:19:29,Buyer_0,pass,34
2024-11-30 20:19:30,Buyer_1,pass,34
2024-11-30 20:19:30,Buyer_2,pass,34
2024-11-30 20:19:31,Buyer_3,bid,34
2024-11-30 20:19:31,Buyer_4,bid,34
2024-11-30 20:19:31,Buyer_5,bid,34
2024-11-30 20:19:31,Buyer_6,pass,34
2024-11-30 20:19:33,Buyer_7,bid,34
2024-11-30 20:19:33,Buyer_8,bid,34
2024-11-30 20:19:34,Buyer_9,pass,34
2024-11-30 20:19:34,Auctioneer,"The current bid is $35 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $35?",35
2024-11-30 20:19:34,Buyer_0,pass,35
2024-11-30 20:19:34,Buyer_1,pass,35
2024-11-30 20:19:34,Buyer_2,pass,35
2024-11-30 20:19:35,Buyer_3,pass,35
2024-11-30 20:19:35,Buyer_4,pass,35
2024-11-30 20:19:36,Buyer_5,bid,35
2024-11-30 20:19:36,Buyer_6,bid,35
2024-11-30 20:19:37,Buyer_7,bid,35
2024-11-30 20:19:37,Buyer_8,bid,35
2024-11-30 20:19:38,Buyer_9,pass,35
2024-11-30 20:19:38,Auctioneer,"The current bid is $36 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $36?",36
2024-11-30 20:19:38,Buyer_0,pass,36
2024-11-30 20:19:38,Buyer_1,pass,36
2024-11-30 20:19:40,Buyer_2,pass,36
2024-11-30 20:19:40,Buyer_3,pass,36
2024-11-30 20:19:40,Buyer_4,pass,36
2024-11-30 20:19:41,Buyer_5,pass,36
2024-11-30 20:19:41,Buyer_6,pass,36
2024-11-30 20:19:42,Buyer_7,bid,36
2024-11-30 20:19:42,Buyer_8,pass,36
2024-11-30 20:19:43,Buyer_9,pass,36
2024-11-30 20:19:43,Auctioneer,Buyer_7 pays $36,36
2024-11-30 20:19:43,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-30 20:19:43,Buyer_0,bid,0
2024-11-30 20:19:43,Buyer_1,bid,0
2024-11-30 20:19:44,Buyer_2,bid,0
2024-11-30 20:19:44,Buyer_3,bid,0
2024-11-30 20:19:44,Buyer_4,bid,0
2024-11-30 20:19:45,Buyer_5,bid,0
2024-11-30 20:19:45,Buyer_6,bid,0
2024-11-30 20:19:45,Buyer_7,bid,0
2024-11-30 20:19:46,Buyer_8,bid,0
2024-11-30 20:19:46,Buyer_9,bid,0
2024-11-30 20:19:46,Auctioneer,"The current bid is $1 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $1?",1
2024-11-30 20:19:46,Buyer_0,bid,1
2024-11-30 20:19:47,Buyer_1,bid,1
2024-11-30 20:19:47,Buyer_2,bid,1
2024-11-30 20:19:47,Buyer_3,bid,1
2024-11-30 20:19:48,Buyer_4,bid,1
2024-11-30 20:19:48,Buyer_5,bid,1
2024-11-30 20:19:48,Buyer_6,bid,1
2024-11-30 20:19:49,Buyer_7,bid,1
2024-11-30 20:19:49,Buyer_8,bid,1
2024-11-30 20:19:49,Buyer_9,bid,1
2024-11-30 20:19:49,Auctioneer,"The current bid is $2 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $2?",2
2024-11-30 20:19:50,Buyer_0,bid,2
2024-11-30 20:19:50,Buyer_1,bid,2
2024-11-30 20:19:50,Buyer_2,bid,2
2024-11-30 20:19:51,Buyer_3,bid,2
2024-11-30 20:19:51,Buyer_4,bid,2
2024-11-30 20:19:51,Buyer_5,bid,2
2024-11-30 20:19:52,Buyer_6,bid,2
2024-11-30 20:19:52,Buyer_7,bid,2
2024-11-30 20:19:52,Buyer_8,bid,2
2024-11-30 20:19:53,Buyer_9,bid,2
2024-11-30 20:19:53,Auctioneer,"The current bid is $3 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $3?",3
2024-11-30 20:19:53,Buyer_0,bid,3
2024-11-30 20:19:53,Buyer_1,bid,3
2024-11-30 20:19:54,Buyer_2,bid,3
2024-11-30 20:19:54,Buyer_3,bid,3
2024-11-30 20:19:54,Buyer_4,bid,3
2024-11-30 20:19:54,Buyer_5,bid,3
2024-11-30 20:19:55,Buyer_6,bid,3
2024-11-30 20:19:55,Buyer_7,bid,3
2024-11-30 20:19:55,Buyer_8,bid,3
2024-11-30 20:19:56,Buyer_9,bid,3
2024-11-30 20:19:56,Auctioneer,"The current bid is $4 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $4?",4
2024-11-30 20:19:57,Buyer_0,bid,4
2024-11-30 20:19:57,Buyer_1,bid,4
2024-11-30 20:19:57,Buyer_2,bid,4
2024-11-30 20:19:58,Buyer_3,bid,4
2024-11-30 20:19:58,Buyer_4,bid,4
2024-11-30 20:19:58,Buyer_5,bid,4
2024-11-30 20:19:59,Buyer_6,bid,4
2024-11-30 20:19:59,Buyer_7,bid,4
2024-11-30 20:20:00,Buyer_8,bid,4
2024-11-30 20:20:00,Buyer_9,bid,4
2024-11-30 20:20:00,Auctioneer,"The current bid is $5 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $5?",5
2024-11-30 20:20:00,Buyer_0,bid,5
2024-11-30 20:20:01,Buyer_1,bid,5
2024-11-30 20:20:01,Buyer_2,bid,5
2024-11-30 20:20:01,Buyer_3,bid,5
2024-11-30 20:20:01,Buyer_4,bid,5
2024-11-30 20:20:02,Buyer_5,pass,5
2024-11-30 20:20:02,Buyer_6,bid,5
2024-11-30 20:20:02,Buyer_7,bid,5
2024-11-30 20:20:03,Buyer_8,bid,5
2024-11-30 20:20:03,Buyer_9,bid,5
2024-11-30 20:20:03,Auctioneer,"The current bid is $6 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $6?",6
2024-11-30 20:20:04,Buyer_0,bid,6
2024-11-30 20:20:04,Buyer_1,bid,6
2024-11-30 20:20:05,Buyer_2,bid,6
2024-11-30 20:20:06,Buyer_3,bid,6
2024-11-30 20:20:06,Buyer_4,bid,6
2024-11-30 20:20:06,Buyer_5,pass,6
2024-11-30 20:20:07,Buyer_6,bid,6
2024-11-30 20:20:08,Buyer_7,bid,6
2024-11-30 20:20:08,Buyer_8,bid,6
2024-11-30 20:20:08,Buyer_9,bid,6
2024-11-30 20:20:08,Auctioneer,"The current bid is $7 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $7?",7
2024-11-30 20:20:09,Buyer_0,bid,7
2024-11-30 20:20:09,Buyer_1,bid,7
2024-11-30 20:20:09,Buyer_2,bid,7
2024-11-30 20:20:10,Buyer_3,bid,7
2024-11-30 20:20:10,Buyer_4,bid,7
2024-11-30 20:20:10,Buyer_5,pass,7
2024-11-30 20:20:11,Buyer_6,bid,7
2024-11-30 20:20:11,Buyer_7,bid,7
2024-11-30 20:20:11,Buyer_8,bid,7
2024-11-30 20:20:12,Buyer_9,bid,7
2024-11-30 20:20:12,Auctioneer,"The current bid is $8 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $8?",8
2024-11-30 20:20:12,Buyer_0,bid,8
2024-11-30 20:20:12,Buyer_1,bid,8
2024-11-30 20:20:13,Buyer_2,bid,8
2024-11-30 20:20:13,Buyer_3,bid,8
2024-11-30 20:20:14,Buyer_4,bid,8
2024-11-30 20:20:14,Buyer_5,pass,8
2024-11-30 20:20:14,Buyer_6,bid,8
2024-11-30 20:20:15,Buyer_7,bid,8
2024-11-30 20:20:15,Buyer_8,bid,8
2024-11-30 20:20:15,Buyer_9,bid,8
2024-11-30 20:20:15,Auctioneer,"The current bid is $9 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $9?",9
2024-11-30 20:20:16,Buyer_0,bid,9
2024-11-30 20:20:16,Buyer_1,bid,9
2024-11-30 20:20:16,Buyer_2,bid,9
2024-11-30 20:20:16,Buyer_3,bid,9
2024-11-30 20:20:17,Buyer_4,bid,9
2024-11-30 20:20:18,Buyer_5,pass,9
2024-11-30 20:20:18,Buyer_6,bid,9
2024-11-30 20:20:18,Buyer_7,bid,9
2024-11-30 20:20:18,Buyer_8,bid,9
2024-11-30 20:20:19,Buyer_9,bid,9
2024-11-30 20:20:19,Auctioneer,"The current bid is $10 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $10?",10
2024-11-30 20:20:19,Buyer_0,bid,10
2024-11-30 20:20:19,Buyer_1,bid,10
2024-11-30 20:20:20,Buyer_2,bid,10
2024-11-30 20:20:20,Buyer_3,bid,10
2024-11-30 20:20:20,Buyer_4,bid,10
2024-11-30 20:20:21,Buyer_5,pass,10
2024-11-30 20:20:21,Buyer_6,bid,10
2024-11-30 20:20:25,Buyer_7,bid,10
2024-11-30 20:20:25,Buyer_8,bid,10
2024-11-30 20:20:26,Buyer_9,bid,10
2024-11-30 20:20:26,Auctioneer,"The current bid is $11 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $11?",11
2024-11-30 20:20:26,Buyer_0,bid,11
2024-11-30 20:20:27,Buyer_1,bid,11
2024-11-30 20:20:27,Buyer_2,bid,11
2024-11-30 20:20:28,Buyer_3,bid,11
2024-11-30 20:20:28,Buyer_4,bid,11
2024-11-30 20:20:28,Buyer_5,pass,11
2024-11-30 20:20:29,Buyer_6,bid,11
2024-11-30 20:20:29,Buyer_7,bid,11
2024-11-30 20:20:29,Buyer_8,bid,11
2024-11-30 20:20:29,Buyer_9,bid,11
2024-11-30 20:20:29,Auctioneer,"The current bid is $12 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $12?",12
2024-11-30 20:20:30,Buyer_0,bid,12
2024-11-30 20:20:30,Buyer_1,bid,12
2024-11-30 20:20:31,Buyer_2,bid,12
2024-11-30 20:20:31,Buyer_3,bid,12
2024-11-30 20:20:32,Buyer_4,bid,12
2024-11-30 20:20:32,Buyer_5,pass,12
2024-11-30 20:20:32,Buyer_6,bid,12
2024-11-30 20:20:33,Buyer_7,bid,12
2024-11-30 20:20:33,Buyer_8,bid,12
2024-11-30 20:20:33,Buyer_9,bid,12
2024-11-30 20:20:33,Auctioneer,"The current bid is $13 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $13?",13
2024-11-30 20:20:34,Buyer_0,bid,13
2024-11-30 20:20:34,Buyer_1,bid,13
2024-11-30 20:20:34,Buyer_2,bid,13
2024-11-30 20:20:35,Buyer_3,bid,13
2024-11-30 20:20:35,Buyer_4,bid,13
2024-11-30 20:20:35,Buyer_5,pass,13
2024-11-30 20:20:36,Buyer_6,bid,13
2024-11-30 20:20:36,Buyer_7,bid,13
2024-11-30 20:20:36,Buyer_8,bid,13
2024-11-30 20:20:37,Buyer_9,bid,13
2024-11-30 20:20:37,Auctioneer,"The current bid is $14 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $14?",14
2024-11-30 20:20:37,Buyer_0,bid,14
2024-11-30 20:20:37,Buyer_1,bid,14
2024-11-30 20:20:38,Buyer_2,bid,14
2024-11-30 20:20:39,Buyer_3,bid,14
2024-11-30 20:20:39,Buyer_4,bid,14
2024-11-30 20:20:39,Buyer_5,pass,14
2024-11-30 20:20:39,Buyer_6,bid,14
2024-11-30 20:20:40,Buyer_7,bid,14
2024-11-30 20:20:40,Buyer_8,bid,14
2024-11-30 20:20:41,Buyer_9,bid,14
2024-11-30 20:20:41,Auctioneer,"The current bid is $15 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $15?",15
2024-11-30 20:20:41,Buyer_0,bid,15
2024-11-30 20:20:42,Buyer_1,bid,15
2024-11-30 20:20:42,Buyer_2,bid,15
2024-11-30 20:20:42,Buyer_3,bid,15
2024-11-30 20:20:43,Buyer_4,bid,15
2024-11-30 20:20:43,Buyer_5,pass,15
2024-11-30 20:20:43,Buyer_6,bid,15
2024-11-30 20:20:44,Buyer_7,bid,15
2024-11-30 20:20:44,Buyer_8,bid,15
2024-11-30 20:20:45,Buyer_9,bid,15
2024-11-30 20:20:45,Auctioneer,"The current bid is $16 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $16?",16
2024-11-30 20:20:45,Buyer_0,bid,16
2024-11-30 20:20:45,Buyer_1,bid,16
2024-11-30 20:20:46,Buyer_2,bid,16
2024-11-30 20:20:46,Buyer_3,bid,16
2024-11-30 20:20:46,Buyer_4,bid,16
2024-11-30 20:20:47,Buyer_5,pass,16
2024-11-30 20:20:47,Buyer_6,bid,16
2024-11-30 20:20:47,Buyer_7,bid,16
2024-11-30 20:20:48,Buyer_8,bid,16
2024-11-30 20:20:48,Buyer_9,bid,16
2024-11-30 20:20:48,Auctioneer,"The current bid is $17 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $17?",17
2024-11-30 20:20:48,Buyer_0,bid,17
2024-11-30 20:20:49,Buyer_1,bid,17
2024-11-30 20:20:49,Buyer_2,bid,17
2024-11-30 20:20:49,Buyer_3,bid,17
2024-11-30 20:20:50,Buyer_4,bid,17
2024-11-30 20:20:50,Buyer_5,pass,17
2024-11-30 20:20:50,Buyer_6,bid,17
2024-11-30 20:20:51,Buyer_7,bid,17
2024-11-30 20:20:51,Buyer_8,bid,17
2024-11-30 20:20:52,Buyer_9,bid,17
2024-11-30 20:20:52,Auctioneer,"The current bid is $18 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $18?",18
2024-11-30 20:20:52,Buyer_0,bid,18
2024-11-30 20:20:52,Buyer_1,bid,18
2024-11-30 20:20:53,Buyer_2,bid,18
2024-11-30 20:20:53,Buyer_3,bid,18
2024-11-30 20:20:53,Buyer_4,bid,18
2024-11-30 20:20:54,Buyer_5,pass,18
2024-11-30 20:20:54,Buyer_6,bid,18
2024-11-30 20:20:54,Buyer_7,bid,18
2024-11-30 20:20:55,Buyer_8,bid,18
2024-11-30 20:20:55,Buyer_9,bid,18
2024-11-30 20:20:55,Auctioneer,"The current bid is $19 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $19?",19
2024-11-30 20:20:55,Buyer_0,bid,19
2024-11-30 20:20:56,Buyer_1,bid,19
2024-11-30 20:20:56,Buyer_2,bid,19
2024-11-30 20:20:56,Buyer_3,bid,19
2024-11-30 20:20:57,Buyer_4,bid,19
2024-11-30 20:20:57,Buyer_5,pass,19
2024-11-30 20:20:57,Buyer_6,bid,19
2024-11-30 20:20:57,Buyer_7,bid,19
2024-11-30 20:20:58,Buyer_8,bid,19
2024-11-30 20:20:58,Buyer_9,bid,19
2024-11-30 20:20:58,Auctioneer,"The current bid is $20 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $20?",20
2024-11-30 20:20:59,Buyer_0,bid,20
2024-11-30 20:21:00,Buyer_1,bid,20
2024-11-30 20:21:00,Buyer_2,bid,20
2024-11-30 20:21:00,Buyer_3,bid,20
2024-11-30 20:21:01,Buyer_4,bid,20
2024-11-30 20:21:01,Buyer_5,pass,20
2024-11-30 20:21:01,Buyer_6,bid,20
2024-11-30 20:21:02,Buyer_7,bid,20
2024-11-30 20:21:02,Buyer_8,bid,20
2024-11-30 20:21:02,Buyer_9,bid,20
2024-11-30 20:21:02,Auctioneer,"The current bid is $21 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $21?",21
2024-11-30 20:21:03,Buyer_0,bid,21
2024-11-30 20:21:03,Buyer_1,bid,21
2024-11-30 20:21:03,Buyer_2,bid,21
2024-11-30 20:21:04,Buyer_3,bid,21
2024-11-30 20:21:04,Buyer_4,bid,21
2024-11-30 20:21:05,Buyer_5,pass,21
2024-11-30 20:21:05,Buyer_6,bid,21
2024-11-30 20:21:05,Buyer_7,bid,21
2024-11-30 20:21:05,Buyer_8,bid,21
2024-11-30 20:21:06,Buyer_9,bid,21
2024-11-30 20:21:06,Auctioneer,"The current bid is $22 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $22?",22
2024-11-30 20:21:06,Buyer_0,bid,22
2024-11-30 20:21:06,Buyer_1,bid,22
2024-11-30 20:21:07,Buyer_2,bid,22
2024-11-30 20:21:07,Buyer_3,bid,22
2024-11-30 20:21:07,Buyer_4,bid,22
2024-11-30 20:21:08,Buyer_5,pass,22
2024-11-30 20:21:08,Buyer_6,bid,22
2024-11-30 20:21:08,Buyer_7,bid,22
2024-11-30 20:21:09,Buyer_8,bid,22
2024-11-30 20:21:10,Buyer_9,bid,22
2024-11-30 20:21:10,Auctioneer,"The current bid is $23 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $23?",23
2024-11-30 20:21:10,Buyer_0,bid,23
2024-11-30 20:21:11,Buyer_1,bid,23
2024-11-30 20:21:11,Buyer_2,bid,23
2024-11-30 20:21:11,Buyer_3,bid,23
2024-11-30 20:21:12,Buyer_4,bid,23
2024-11-30 20:21:12,Buyer_5,pass,23
2024-11-30 20:21:12,Buyer_6,bid,23
2024-11-30 20:21:13,Buyer_7,bid,23
2024-11-30 20:21:13,Buyer_8,bid,23
2024-11-30 20:21:14,Buyer_9,bid,23
2024-11-30 20:21:14,Auctioneer,"The current bid is $24 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $24?",24
2024-11-30 20:21:14,Buyer_0,bid,24
2024-11-30 20:21:14,Buyer_1,bid,24
2024-11-30 20:21:15,Buyer_2,bid,24
2024-11-30 20:21:15,Buyer_3,bid,24
2024-11-30 20:21:16,Buyer_4,bid,24
2024-11-30 20:21:17,Buyer_5,pass,24
2024-11-30 20:21:17,Buyer_6,bid,24
2024-11-30 20:21:18,Buyer_7,bid,24
2024-11-30 20:21:18,Buyer_8,bid,24
2024-11-30 20:21:19,Buyer_9,bid,24
2024-11-30 20:21:19,Auctioneer,"The current bid is $25 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $25?",25
2024-11-30 20:21:19,Buyer_0,bid,25
2024-11-30 20:21:19,Buyer_1,bid,25
2024-11-30 20:21:20,Buyer_2,bid,25
2024-11-30 20:21:20,Buyer_3,bid,25
2024-11-30 20:21:20,Buyer_4,bid,25
2024-11-30 20:21:21,Buyer_5,pass,25
2024-11-30 20:21:21,Buyer_6,bid,25
2024-11-30 20:21:22,Buyer_7,bid,25
2024-11-30 20:21:22,Buyer_8,bid,25
2024-11-30 20:21:22,Buyer_9,bid,25
2024-11-30 20:21:22,Auctioneer,"The current bid is $26 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $26?",26
2024-11-30 20:21:23,Buyer_0,bid,26
2024-11-30 20:21:23,Buyer_1,bid,26
2024-11-30 20:21:23,Buyer_2,bid,26
2024-11-30 20:21:23,Buyer_3,bid,26
2024-11-30 20:21:24,Buyer_4,bid,26
2024-11-30 20:21:24,Buyer_5,pass,26
2024-11-30 20:21:24,Buyer_6,bid,26
2024-11-30 20:21:25,Buyer_7,bid,26
2024-11-30 20:21:25,Buyer_8,bid,26
2024-11-30 20:21:25,Buyer_9,bid,26
2024-11-30 20:21:25,Auctioneer,"The current bid is $27 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $27?",27
2024-11-30 20:21:26,Buyer_0,bid,27
2024-11-30 20:21:26,Buyer_1,bid,27
2024-11-30 20:21:26,Buyer_2,bid,27
2024-11-30 20:21:27,Buyer_3,bid,27
2024-11-30 20:21:27,Buyer_4,bid,27
2024-11-30 20:21:27,Buyer_5,pass,27
2024-11-30 20:21:28,Buyer_6,bid,27
2024-11-30 20:21:28,Buyer_7,bid,27
2024-11-30 20:21:29,Buyer_8,bid,27
2024-11-30 20:21:29,Buyer_9,bid,27
2024-11-30 20:21:29,Auctioneer,"The current bid is $28 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $28?",28
2024-11-30 20:21:29,Buyer_0,bid,28
2024-11-30 20:21:29,Buyer_1,bid,28
2024-11-30 20:21:30,Buyer_2,bid,28
2024-11-30 20:21:30,Buyer_3,bid,28
2024-11-30 20:21:30,Buyer_4,bid,28
2024-11-30 20:21:31,Buyer_5,pass,28
2024-11-30 20:21:31,Buyer_6,bid,28
2024-11-30 20:21:32,Buyer_7,bid,28
2024-11-30 20:21:32,Buyer_8,bid,28
2024-11-30 20:21:32,Buyer_9,bid,28
2024-11-30 20:21:32,Auctioneer,"The current bid is $29 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $29?",29
